tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,text,tweet_coord,tweet_created,tweet_location,user_timezone
569984178764308480,positive,0.6814,Unknown,1.0,US Airways,negative,Danye33,Customer Service Issue,@USAirways ok thanks,"[0.0, 0.0]",2015-02-23 14:16:32-08:00,Unknown,Eastern Time (US & Canada)
569984162377003008,negative,1.0,Customer Service Issue,0.3395,US Airways,negative,tjelke,Customer Service Issue,@USAirways no I am trying to get on a plane from Phx to RNO and the gate is saying the flight was downgraded.,"[0.0, 0.0]",2015-02-23 14:16:28-08:00,"Miami, Florida, USA",Eastern Time (US & Canada)
569983587572789248,negative,1.0,Customer Service Issue,1.0,US Airways,negative,acnewsguy,Customer Service Issue,@USAirways She was put on hold on that number for a loooooong time too.  No help. #lostandforgotten,"[0.0, 0.0]",2015-02-23 14:14:11-08:00,"New Haven, CT",Mountain Time (US & Canada)
569982742198251520,negative,1.0,Late Flight,1.0,US Airways,negative,amy_lombard,Customer Service Issue,@USAirways I have never had a more unpleasant travel experience in my life. Now I might not get on my flight till tomorrow? This is insane,"[0.0, 0.0]",2015-02-23 14:10:50-08:00,"Brooklyn, NY",Eastern Time (US & Canada)
569981026598043648,neutral,1.0,Unknown,1.0,US Airways,negative,FahadHassan,Customer Service Issue,@USAirways direct flights to SFO leaving from same airport with @VirginAmerica and @united - can you please put me on one of those?,"[0.0, 0.0]",2015-02-23 14:04:01-08:00,Washington D.C.,Eastern Time (US & Canada)
569981015378112512,negative,0.6632,Customer Service Issue,0.3474,US Airways,negative,jasemccarty,Customer Service Issue,"@USAirways awesome... Doors close in 2 minutes, flight leaves in 17 minutes... And the plane just got here. WTH?","[0.0, 0.0]",2015-02-23 14:03:58-08:00,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
569980923179094016,positive,0.6283,Unknown,1.0,US Airways,negative,joyadventuremom,Customer Service Issue,@USAirways I'll check it out when I get to the airport. Thanks.,"[0.0, 0.0]",2015-02-23 14:03:36-08:00,Unknown,Unknown
569980771424976896,negative,1.0,Customer Service Issue,0.3423,US Airways,negative,FahadHassan,Customer Service Issue,@USAirways ticket counter people here are not helping and just want to charge more money even after this horrible day.,"[0.0, 0.0]",2015-02-23 14:03:00-08:00,Washington D.C.,Eastern Time (US & Canada)
569980561344897024,negative,1.0,Late Flight,1.0,US Airways,negative,FahadHassan,Customer Service Issue,@USAirways - HA! flight to CTL delayed! Going to miss connection. Can you please transfer me to another airline asap? http://t.co/1XdLbiBClP,"[0.0, 0.0]",2015-02-23 14:02:10-08:00,Washington D.C.,Eastern Time (US & Canada)
569978187465166848,positive,1.0,Unknown,1.0,US Airways,negative,DanKolbet,Customer Service Issue,"@USAirways thanks for the reply. On a good note, the pilot nailed the landing. Seriously. Kudos.","[0.0, 0.0]",2015-02-23 13:52:44-08:00,"Spokane, Washington",Pacific Time (US & Canada)
569977263191662595,negative,1.0,Customer Service Issue,1.0,US Airways,negative,FahadHassan,Customer Service Issue,@USAirways on 5:55 flight to CTL to catch 8pm flight to sfo. But empty seats on 4:15 flight which wasn't offered.  Awful service continues.,"[0.0, 0.0]",2015-02-23 13:49:03-08:00,Washington D.C.,Eastern Time (US & Canada)
569976848786034688,negative,1.0,Flight Booking Problems,0.6912,US Airways,negative,joshahamilton,Customer Service Issue,@USAirways I have to fly back to Charlotte out of a different airport. You guys are not very flexible like other airlines.,"[0.0, 0.0]",2015-02-23 13:47:25-08:00,Cali native now in Charlotte,Quito
569976124278640640,negative,1.0,Flight Booking Problems,0.6769,US Airways,negative,jasemccarty,Customer Service Issue,"@USAirways I checked in ""Standby for 1st Class"" only to find I am ""not on the list"". This merger is a pain.","[0.0, 0.0]",2015-02-23 13:44:32-08:00,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
569975515974656000,positive,1.0,Unknown,1.0,US Airways,negative,laxer1215,Customer Service Issue,@USAirways 4 great flights with no delays! Thank you!,"[0.0, 0.0]",2015-02-23 13:42:07-08:00,Unknown,Unknown
569975508756267008,negative,1.0,Customer Service Issue,1.0,US Airways,negative,Danye33,Customer Service Issue,@USAirways been on hold for 45 minutes. Is there a better time to call? This is getting ridiculous,"[0.0, 0.0]",2015-02-23 13:42:05-08:00,Unknown,Eastern Time (US & Canada)
569973204263034880,negative,1.0,Flight Booking Problems,0.6858,US Airways,negative,ashtongr8z,Customer Service Issue,@USAirways Your exchange/credit policies are worthless and shadier than the White House. Dissatisfied to the nines right now.,"[0.0, 0.0]",2015-02-23 13:32:56-08:00,Unknown,Alaska
569972804822704128,negative,1.0,Can't Tell,0.6407,US Airways,negative,joshahamilton,Customer Service Issue,@USAirways honest question - how is a 1-way ticket from Charlotte (your hub) to LAX (2nd biggest city in USA) almost $600?????,"[0.0, 0.0]",2015-02-23 13:31:20-08:00,Cali native now in Charlotte,Quito
569972558218440704,neutral,0.6788,Unknown,0.0,US Airways,negative,tjelke,Customer Service Issue,@USAirways  how does one downgrade a flight?,"[0.0, 0.0]",2015-02-23 13:30:22-08:00,"Miami, Florida, USA",Eastern Time (US & Canada)
569972447329574912,neutral,1.0,Unknown,1.0,US Airways,negative,smaguire2,Customer Service Issue,@USAirways I'm shutting my data off for the flight. I want some response by the time I land.  You have 2 hours.,"[0.0, 0.0]",2015-02-23 13:29:55-08:00,Unknown,Atlantic Time (Canada)
569972250385862656,negative,1.0,Lost Luggage,0.6723,US Airways,negative,ElmiraBudMan,Customer Service Issue,@USAirways only happened because u couldn't get us home the next day. #flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags,"[0.0, 0.0]",2015-02-23 13:29:08-08:00,Does it really matter,Unknown
569971550008573953,negative,1.0,Can't Tell,0.6289,US Airways,negative,Andyba25,Customer Service Issue,@USAirways I will never fly @USAirways again,"[0.0, 0.0]",2015-02-23 13:26:21-08:00,South,Unknown
569971542538346496,negative,0.6902,Can't Tell,0.6902,US Airways,negative,ElmiraBudMan,Customer Service Issue,@USAirways the exhaustion of traveling n runnin thru the airport and tryin 2rent a car n not killin myself my family or anybody on the road,"[0.0, 0.0]",2015-02-23 13:26:19-08:00,Does it really matter,Unknown
569971374820884481,negative,1.0,Lost Luggage,0.35,US Airways,negative,smaguire2,Customer Service Issue,@USAirways OFFERING to give up my bag which you usually have to force passengers to do. I am in a state of shock.,"[0.0, 0.0]",2015-02-23 13:25:39-08:00,Unknown,Atlantic Time (Canada)
569971233351213056,negative,1.0,Can't Tell,0.6992,US Airways,negative,smaguire2,Customer Service Issue,@USAirways power trip. I felt completely threatened and unsafe and I am so angry. Derrick Bussey.  DCA. Would like to reiterate that I was,"[0.0, 0.0]",2015-02-23 13:25:06-08:00,Unknown,Atlantic Time (Canada)
569970977368645632,negative,1.0,Late Flight,1.0,US Airways,negative,suetrio,Customer Service Issue,@USAirways thank you for putting me on a flight that will be leaving Late Flightr than the original flight I was booked on.,"[0.0, 0.0]",2015-02-23 13:24:05-08:00,Unknown,Unknown
569970853334650880,neutral,1.0,Unknown,1.0,US Airways,negative,smaguire2,Customer Service Issue,@USAirways and I would have been willing to give him the benefit of the doubt and say we misunderstood each other until he went on a,"[0.0, 0.0]",2015-02-23 13:23:35-08:00,Unknown,Atlantic Time (Canada)
569970659297792000,positive,0.6354,Unknown,1.0,US Airways,negative,Jabis4,Customer Service Issue,@USAirways look out for flying rocks this time! It's a bird it's a plane! Nah never mind it's just a rock...,"[0.0, 0.0]",2015-02-23 13:22:49-08:00,VT,Eastern Time (US & Canada)
569970626057801728,neutral,0.701,Unknown,0.0,US Airways,negative,ElmiraBudMan,Customer Service Issue,@USAirways doesn't take into account the $450 it cost 2 rent a car 2 drive home,"[0.0, 0.0]",2015-02-23 13:22:41-08:00,Does it really matter,Unknown
569970608693493760,negative,1.0,Customer Service Issue,0.6444,US Airways,negative,smaguire2,Customer Service Issue,"@USAirways even if I was the single most unreasonable human being on planet earth, there is no excuse for his treatment of me.","[0.0, 0.0]",2015-02-23 13:22:37-08:00,Unknown,Atlantic Time (Canada)
569970518381744128,negative,1.0,Customer Service Issue,0.6633,US Airways,negative,smaguire2,Customer Service Issue,@USAirways you are supposed to be in the business of belong customers; not humiliating them,"[0.0, 0.0]",2015-02-23 13:22:15-08:00,Unknown,Atlantic Time (Canada)
569970287493705728,negative,1.0,Flight Attendant Complaints,0.3407,US Airways,negative,smaguire2,Customer Service Issue,@USAirways this is no way to treat women.  I want someone to contact me and explain how they will make this acceptable.,"[0.0, 0.0]",2015-02-23 13:21:20-08:00,Unknown,Atlantic Time (Canada)
569970186431959040,negative,1.0,Can't Tell,1.0,US Airways,negative,smaguire2,Customer Service Issue,@USAirways citizen. I fly your airline constantly and am so offended.  Derrick Bussey. Now Im crying on this airplane because I'm so upset,"[0.0, 0.0]",2015-02-23 13:20:56-08:00,Unknown,Atlantic Time (Canada)
569970117154484224,negative,0.7021,Late Flight,0.3617,US Airways,negative,eatmyshorts2263,Customer Service Issue,@USAirways @united really know how to leave someone stranded after a funeral. Props to you guys. Really making this the perfect Monday.,"[0.0, 0.0]",2015-02-23 13:20:40-08:00,Carmen SanDiego,Eastern Time (US & Canada)
569969714245431296,negative,1.0,Flight Attendant Complaints,0.6736,US Airways,negative,ElmiraBudMan,Customer Service Issue,@USAirways we had a friend there telling the gate attendant and the stewardess what was going on #notourfaultyoudontuseyourgatesright,"[0.0, 0.0]",2015-02-23 13:19:04-08:00,Does it really matter,Unknown
569969506740674560,neutral,1.0,Unknown,1.0,US Airways,negative,NotClayManship,Customer Service Issue,"@USAirways Am I allowed to carry on a suit bag and carry on bag? My suit bag will hang like a jacket would. It is soft sided, 48""","[0.0, 0.0]",2015-02-23 13:18:14-08:00,Indianapolis,Quito
569969386062266368,positive,0.3503,Unknown,0.0,US Airways,negative,KateDeLeal,Customer Service Issue,@USAirways owes Tammy from the Winston-Salem call center for keeping me as a customer!,"[0.0, 0.0]",2015-02-23 13:17:45-08:00,Unknown,Unknown
569969218306904067,negative,1.0,Flight Attendant Complaints,0.6632,US Airways,negative,smaguire2,Customer Service Issue,@USAirways the jetway because he felt I was disrespectful. I have never been treated this way particularly when I was trying to be a good c,"[0.0, 0.0]",2015-02-23 13:17:05-08:00,Unknown,Atlantic Time (Canada)
569969062228439040,negative,1.0,Flight Attendant Complaints,0.6527,US Airways,negative,smaguire2,Customer Service Issue,@USAirways with such disrespect I cannot even begin to explain. He has an issue with women and he literally yelled at me and pulled me off,"[0.0, 0.0]",2015-02-23 13:16:28-08:00,Unknown,Atlantic Time (Canada)
569969045946175490,negative,1.0,Lost Luggage,1.0,US Airways,negative,Taryn_Sunstrom,Customer Service Issue,@USAirways what happens if it isn't located,"[0.0, 0.0]",2015-02-23 13:16:24-08:00,The Shire,Atlantic Time (Canada)
569968886227050496,negative,1.0,Flight Attendant Complaints,0.6792,US Airways,negative,smaguire2,Customer Service Issue,@USAirways I want to speak with someone immediately. I am shaking with rage. I offered to hate check my bag and Derrick bussey treated me,"[0.0, 0.0]",2015-02-23 13:15:46-08:00,Unknown,Atlantic Time (Canada)
569968799576924160,neutral,0.6922,Unknown,0.0,US Airways,negative,charmellemaria,Customer Service Issue,@USAirways so it's a $25.00 bag fee for a golf bag on a domestic flight?,"[0.0, 0.0]",2015-02-23 13:15:25-08:00,"mclean, va",Unknown
569968609440563201,negative,1.0,Cancelled Flight,1.0,US Airways,negative,ElmiraBudMan,Customer Service Issue,@USAirways is okay for u 2 Cancelled Flight change a flight when good 4 u but you cant logistically figure out what 2 do when a plane comes in on time,"[0.0, 0.0]",2015-02-23 13:14:40-08:00,Does it really matter,Unknown
569967974284713984,negative,1.0,Customer Service Issue,0.6682,US Airways,negative,josebenegas,Customer Service Issue,@USAirways Thanks but when I asked for a change with no cost for you the only desition was nade by computer. Now is Late Flight,"[0.0, 0.0]",2015-02-23 13:12:09-08:00,Unknown,Buenos Aires
569967965346664448,neutral,1.0,Unknown,1.0,US Airways,negative,DavidAlfieWard,Customer Service Issue,"@USAirways hi guys, do you have a general enquires email address please? Thanks David.","[0.0, 0.0]",2015-02-23 13:12:07-08:00,London UK & USA,Unknown
569967808446009345,negative,1.0,Customer Service Issue,0.6805,US Airways,negative,ElmiraBudMan,Customer Service Issue,@USAirways if you actually cared about what you did it would be one thing. Sounds like you don't like being told how lousy your service is.,"[0.0, 0.0]",2015-02-23 13:11:29-08:00,Does it really matter,Unknown
569967469135142914,negative,1.0,Late Flight,0.3681,US Airways,negative,ElmiraBudMan,Customer Service Issue,@USAirways you idiots kept an on time plane on the Tarmac for over an hour forcing us to not be there 10 minutes before.,"[0.0, 0.0]",2015-02-23 13:10:08-08:00,Does it really matter,Unknown
569966745982791680,negative,1.0,Customer Service Issue,1.0,US Airways,negative,KateDeLeal,Customer Service Issue,@USAirways cust svc just let it slip that previous cust svc lied to me about supervisors &amp; corporate ph#. $200 to change a $130 tix? No thx.,"[0.0, 0.0]",2015-02-23 13:07:16-08:00,Unknown,Unknown
569966073304522752,neutral,1.0,Unknown,1.0,US Airways,negative,putajerseyon,Customer Service Issue,@USAirways following you now,"[0.0, 0.0]",2015-02-23 13:04:35-08:00,Unknown,Eastern Time (US & Canada)
569964627305603073,neutral,1.0,Unknown,1.0,US Airways,negative,putajerseyon,Customer Service Issue,@USAirways sorry I didn't realize I wasn't following you,"[0.0, 0.0]",2015-02-23 12:58:51-08:00,Unknown,Eastern Time (US & Canada)
569964389660540928,negative,1.0,Customer Service Issue,0.6575,US Airways,negative,TheVoiceofBrian,Customer Service Issue,@USAirways please fix your reservations phone system.  The weather/backup could not possibly be bad for 10 days!  #goodgriefpeople,"[0.0, 0.0]",2015-02-23 12:57:54-08:00,YouTube.com/VOiceofBrian,Central Time (US & Canada)
569963395652280320,positive,0.6889,Unknown,1.0,US Airways,negative,farrellbone,Customer Service Issue,@USAirways I made it! Thanks for the help!,"[0.0, 0.0]",2015-02-23 12:53:57-08:00,Unknown,Unknown
569962709057298432,positive,0.6989,Unknown,0.0,US Airways,negative,ShawnHFoster,Customer Service Issue,@USAirways - Huge props to Parizad at checkin in Sacramento for her help on Friday to get 3 of us home when other airlines were delayed,"[0.0, 0.0]",2015-02-23 12:51:13-08:00,Unknown,Central Time (US & Canada)
569961481455976449,neutral,0.6894,Unknown,0.0,US Airways,negative,charmellemaria,Customer Service Issue,"@USAirways is there an additional charge for a golf bag with clubs , shoes, and golf balls, if that's the only piece of luggage you check?","[38.95804042, -77.26190063]",2015-02-23 12:46:21-08:00,"mclean, va",Unknown
569961117235191809,negative,0.6863,Flight Booking Problems,0.3493,US Airways,negative,Danye33,Customer Service Issue,@USAirways I have a flight voucher/confirmation code but there is no where for me to enter it on your checkout page while Flight Booking Problems. Pls help,"[0.0, 0.0]",2015-02-23 12:44:54-08:00,Unknown,Eastern Time (US & Canada)
569961070519050240,negative,1.0,Late Flight,1.0,US Airways,negative,Jabis4,Customer Service Issue,@USAirways 1-2! Rock hit the plane! In a delay now! Never an easy day with US Airways! Ya never fail to let me down!,"[0.0, 0.0]",2015-02-23 12:44:43-08:00,VT,Eastern Time (US & Canada)
569960904852312064,negative,1.0,Customer Service Issue,1.0,US Airways,negative,ElmiraBudMan,Customer Service Issue,@USAirways just an FYI I'll be writing registered letters 2 your ceo and those down the line 4 the shameful treatment and reactions we got.,"[0.0, 0.0]",2015-02-23 12:44:03-08:00,Does it really matter,Unknown
569960704717008896,negative,1.0,Lost Luggage,0.6494,US Airways,negative,Taryn_Sunstrom,Customer Service Issue,@USAirways you guys Cancelled Flightled two of my flights yesterday and I checked the bag to Huntsville and it went missing in Philly.,"[0.0, 0.0]",2015-02-23 12:43:16-08:00,The Shire,Atlantic Time (Canada)
569960575792504833,neutral,1.0,Unknown,1.0,US Airways,negative,AshMichelle831,Customer Service Issue,"@USAirways if I apply for ur credit card, do you automatically get the companion certificate or do I have to wait for it?","[0.0, 0.0]",2015-02-23 12:42:45-08:00,Unknown,Eastern Time (US & Canada)
569960024455454721,negative,1.0,Customer Service Issue,1.0,US Airways,negative,Bachelorsaurus,Customer Service Issue,"@USAirways customer service failure aside, one would think you guys would care about inaccurate manifests. I'm sure TSA would.","[0.0, 0.0]",2015-02-23 12:40:33-08:00,"Arlington, VA",Quito
569959975566467072,negative,1.0,Customer Service Issue,1.0,US Airways,negative,ElmiraBudMan,Customer Service Issue,@USAirways I find it funny that @PHLAirport responds but you don't. Your customer service is the worst. #wedontcarebecauseyoupaidalready,"[0.0, 0.0]",2015-02-23 12:40:22-08:00,Does it really matter,Unknown
569959415433965569,negative,0.6702,Flight Attendant Complaints,0.6702,US Airways,negative,ElmiraBudMan,Customer Service Issue,@USAirways I get some bs from a guy at the door says door closes 10 minutes before it backs out. Yet I know for a fact it was 5 people short,"[0.0, 0.0]",2015-02-23 12:38:08-08:00,Does it really matter,Unknown
569959393917149189,negative,0.6436,Customer Service Issue,0.3465,US Airways,negative,letyak,Customer Service Issue,@USAirways our flight was rebooked with you and we want to change our seats or upgrade to 1st class. Can you help? Phones are down.,"[0.0, 0.0]",2015-02-23 12:38:03-08:00,"Philadelphia, PA",Eastern Time (US & Canada)
569959365236690945,negative,1.0,Bad Flight,0.4039,US Airways,negative,joyadventuremom,Customer Service Issue,@USAirways I need to speak with a customer service agent today between 5-8pm  I had an unfortunate incident of discrimination today.,"[0.0, 0.0]",2015-02-23 12:37:56-08:00,Unknown,Unknown
569958552493793280,negative,1.0,Lost Luggage,1.0,US Airways,negative,jessicadrew87,Customer Service Issue,@USAirways @CLTDouglas slowest baggage claim ever,"[0.0, 0.0]",2015-02-23 12:34:42-08:00,North Carolina,Eastern Time (US & Canada)
569958301443739650,negative,1.0,Late Flight,0.3444,US Airways,negative,FahadHassan,Customer Service Issue,@USAirways Don't blame it on weather. Rep at counter cost me entire day - not weather.  Printed Boarding Pass too Late Flight. #TakeResponsibility,"[0.0, 0.0]",2015-02-23 12:33:43-08:00,Washington D.C.,Eastern Time (US & Canada)
569957315568394242,negative,1.0,Can't Tell,0.6774,US Airways,negative,josebenegas,Customer Service Issue,@USAirways too Late Flight.,"[0.0, 0.0]",2015-02-23 12:29:47-08:00,Unknown,Buenos Aires
569956170393194496,negative,1.0,Late Flight,1.0,US Airways,negative,KingFilson,Customer Service Issue,@USAirways delays due to refueling are out of your control? If that's true I never want to fly US Airways again,"[0.0, 0.0]",2015-02-23 12:25:14-08:00,Unknown,Central Time (US & Canada)
569956147433574401,positive,0.6774,Unknown,0.0,US Airways,negative,redcat255,Customer Service Issue,@USAirways @AmericanAir shout out to Diane at EYW for helping get us home today instead of tomorrow (even if a little Late Flight!),"[0.0, 0.0]",2015-02-23 12:25:09-08:00,Unknown,Eastern Time (US & Canada)
569952376473300992,positive,1.0,Unknown,1.0,US Airways,negative,EmmaJLogue,Customer Service Issue,@USAirways made it! Just! Huge relief - thanks for your help!,"[0.0, 0.0]",2015-02-23 12:10:10-08:00,Unknown,Eastern Time (US & Canada)
569951958552805376,negative,1.0,Lost Luggage,1.0,US Airways,negative,Little_BeerGirl,Customer Service Issue,@USAirways how about now getting us the rest of our bags please? We only received 2 of 5. Can you help with that?,"[0.0, 0.0]",2015-02-23 12:08:30-08:00,"ÜT: 42.076557,-76.770488",Eastern Time (US & Canada)
569951021398683650,negative,1.0,Customer Service Issue,0.6722,US Airways,negative,putajerseyon,Customer Service Issue,@usairways im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times,"[0.0, 0.0]",2015-02-23 12:04:47-08:00,Unknown,Eastern Time (US & Canada)
569950785859145728,neutral,1.0,Unknown,1.0,US Airways,negative,DanielleWaugh,Customer Service Issue,"@USAirways It's 838. We boarded and we are waiting now to take off, hopefully.","[39.87010428, -75.2507858]",2015-02-23 12:03:51-08:00,"Portland, Maine",Eastern Time (US & Canada)
569950482665308160,positive,1.0,Unknown,1.0,US Airways,negative,EmmaJLogue,Customer Service Issue,"@USAirways - thanks, I hope so. Maybe you can put in a good word for me? ;-)","[0.0, 0.0]",2015-02-23 12:02:38-08:00,Unknown,Eastern Time (US & Canada)
569950215513497601,negative,1.0,Late Flight,1.0,US Airways,negative,thomashoward88,Customer Service Issue,@USAirways US 728/Feb 21. Arrive 7 hrs Late Flight; checked car seat missing. No replacement available. Has yet to arrive more than 24 hours Late Flightr.,"[0.0, 0.0]",2015-02-23 12:01:35-08:00,Unknown,Unknown
569949968750010370,negative,1.0,Lost Luggage,1.0,US Airways,negative,Taryn_Sunstrom,Customer Service Issue,@USAirways you guys lost my luggage,"[0.0, 0.0]",2015-02-23 12:00:36-08:00,The Shire,Atlantic Time (Canada)
569949405136232449,negative,0.6417,Late Flight,0.3384,US Airways,negative,thomashoward88,Customer Service Issue,@USAirways US 728/Feb 21 Kim Y says: leaving on 15 minutes once paperwork is done. Wheels up ~ 1.5 hours Late Flightr.,"[0.0, 0.0]",2015-02-23 11:58:21-08:00,Unknown,Unknown
569949007465844736,negative,0.6749,Customer Service Issue,0.3585,US Airways,negative,thomashoward88,Customer Service Issue,@USAirways US 728/Feb 21 Hour 6 on plane when US Airways representative Kim Y enters deteriorating picture. Unhelpful with no assurances.,"[0.0, 0.0]",2015-02-23 11:56:47-08:00,Unknown,Unknown
569948356933332992,negative,0.6788,Cancelled Flight,0.6788,US Airways,negative,marvinatorsb,Customer Service Issue,"@USAirways @marvinatorsb thnk you for response,all flights were full, couldn't get out until tmrw, had to Cancelled Flight and go w/other airline","[0.0, 0.0]",2015-02-23 11:54:12-08:00,Unknown,Unknown
569948119712063489,negative,0.6277,Late Flight,0.6277,US Airways,negative,thomashoward88,Customer Service Issue,@USAirways US 728/Feb 21. Ground power shorts again for the third time. Weary German passenger deplanes. Makes me jealous. Auf wiedersehen!,"[0.0, 0.0]",2015-02-23 11:53:15-08:00,Unknown,Unknown
569947283846004737,neutral,0.6187,Unknown,0.0,US Airways,negative,thomashoward88,Customer Service Issue,"@USAirways US 728. Refuel; we've sat for so long. Pilot announces where the truck is. ""Look, over there to the left!"" Actual announcement.","[0.0, 0.0]",2015-02-23 11:49:56-08:00,Unknown,Unknown
569947048574758912,negative,1.0,Late Flight,0.6629999999999999,US Airways,negative,EATtoFUEL,Customer Service Issue,@USAirways thanks but the bags are only 10% of what went wrong. 22 hours from DCA to SAN when there were no weather issues is not acceptable,"[0.0, 0.0]",2015-02-23 11:49:00-08:00,VA,Unknown
569947033857069057,neutral,0.6582,Unknown,0.0,US Airways,negative,AnnaIntheCity,Customer Service Issue,@USAirways @AmericanAir trying to chg ticket for staff member leaving org before she can fly.We're a nonprofit-can't you make an exception?,"[0.0, 0.0]",2015-02-23 11:48:56-08:00,Northern Virginia,Eastern Time (US & Canada)
569947001456070656,negative,1.0,Customer Service Issue,1.0,US Airways,negative,_leekinney,Customer Service Issue,@USAirways How can I speak to a human? Need 2 find bag delayed 2/21. Website and 800 # are telling me 2 different things! Got hung up on 2x,"[0.0, 0.0]",2015-02-23 11:48:48-08:00,"Philadelphia, PA",Quito
569946740855582722,negative,1.0,Bad Flight,0.6848,US Airways,negative,thomashoward88,Customer Service Issue,@USAirways US 728. One water run of the planet's smallest water bottles. Applaud you looking out for the environment.,"[0.0, 0.0]",2015-02-23 11:47:46-08:00,Unknown,Unknown
569946472751476737,negative,1.0,Late Flight,1.0,US Airways,negative,thomashoward88,Customer Service Issue,"@USAirways US 728. Nope, not getting off. 3 hours in the plane. 4 pilot announcements. One water run of the planet's smallest water bottles.","[0.0, 0.0]",2015-02-23 11:46:42-08:00,Unknown,Unknown
569945501166133248,neutral,0.7015,Unknown,0.0,US Airways,negative,thomashoward88,Customer Service Issue,"@USAirways US 728 Wait, now a gate opened. Back we go. (Good, maybe we can get off.)","[0.0, 0.0]",2015-02-23 11:42:51-08:00,Unknown,Unknown
569945237025648640,negative,1.0,longlines,0.6701,US Airways,negative,thomashoward88,Customer Service Issue,"@USAirways US 728 Uh oh, no gate. Now truck will come to us.","[0.0, 0.0]",2015-02-23 11:41:48-08:00,Unknown,Unknown
569945085158264832,negative,0.6632,Can't Tell,0.3368,US Airways,negative,thomashoward88,Customer Service Issue,"@USAirways US 728 returned to gate to get ""MEL"" sticker. Oh, look. We heard from pilot! No clue what an MEL sticker is. Anyone?","[0.0, 0.0]",2015-02-23 11:41:12-08:00,Unknown,Unknown
569944996616351746,negative,1.0,Customer Service Issue,1.0,US Airways,negative,Jess_Yoga,Customer Service Issue,@USAirways I spent an hour on the phone with them and got no where at all,"[0.0, 0.0]",2015-02-23 11:40:50-08:00,Wherever my breath takes me ,Atlantic Time (Canada)
569944514137362432,negative,1.0,Bad Flight,1.0,US Airways,negative,thomashoward88,Customer Service Issue,"@USAirways US 728 then lost ground power three different times. Not only grounded endlessly; now without air, lights, entertainment.","[0.0, 0.0]",2015-02-23 11:38:55-08:00,Unknown,Unknown
569944182011379712,negative,1.0,Flight Attendant Complaints,1.0,US Airways,negative,thomashoward88,Customer Service Issue,"@USAirways US 728 pilot started the flight by announcing arrival into Gatwick, not Heathrow. Moments of concern for all aboard.","[0.0, 0.0]",2015-02-23 11:37:36-08:00,Unknown,Unknown
569943857418399746,negative,1.0,Customer Service Issue,0.6772,US Airways,negative,thomashoward88,Customer Service Issue,@USAirways US 728 stated their issues as: no one around to close said door. More strange. Now we're not hearing from pilot for long periods.,"[0.0, 0.0]",2015-02-23 11:36:19-08:00,Unknown,Unknown
569943774253621248,negative,1.0,Bad Flight,0.684,US Airways,negative,ac_choplick,Customer Service Issue,@USAirways Seat 8D on Flight 545 last night is the worst seat I've ever been in.  No leg room! #dividendsmember http://t.co/NUhpLNXRIq,"[0.0, 0.0]",2015-02-23 11:35:59-08:00,Unknown,Hawaii
569943434536091649,negative,1.0,Flight Attendant Complaints,0.6723,US Airways,negative,Blasterjaxx,Customer Service Issue,@USAirways One of your workers was very rude with us. We can tell you in DM cuz it won't be any good publicity...,"[0.0, 0.0]",2015-02-23 11:34:38-08:00,TotalWorldJaxxination,Unknown
569943345000280064,negative,0.652,Late Flight,0.342,US Airways,negative,thomashoward88,Customer Service Issue,"@USAirways US 728 stated their issues as: plane not moving as cargo door open on plane. Umm, ok. A little strange.","[0.0, 0.0]",2015-02-23 11:34:17-08:00,Unknown,Unknown
569943328701095937,negative,1.0,Late Flight,1.0,US Airways,negative,KingFilson,Customer Service Issue,@USAirways my flight is delayed so I missed my connecting flight. Stuck in Philadelphia over night and no hotel voucher? Thanks for nothing,"[0.0, 0.0]",2015-02-23 11:34:13-08:00,Unknown,Central Time (US & Canada)
569943090766721024,neutral,0.6729,Unknown,0.0,US Airways,negative,thomashoward88,Customer Service Issue,@USAirways US 728 stated their issues as: kept plane on ground to allow connecting passengers from other flight to board. Fine. Understand.,"[0.0, 0.0]",2015-02-23 11:33:16-08:00,Unknown,Unknown
569942656522047490,negative,1.0,Customer Service Issue,1.0,US Airways,negative,BriRose16,Customer Service Issue,"@USAirways can I speak to a human with some compassion? I wrote an email to discuss my experience and received a generic ""sorry"" email back","[0.0, 0.0]",2015-02-23 11:31:32-08:00,"Baltimore, MD ",Unknown
569942569951600640,negative,1.0,Bad Flight,0.3499,US Airways,negative,Bachelorsaurus,Customer Service Issue,"@USAirways take a look at 1715. All F seats filled, so someone upgraded their friend instead of following rules.","[0.0, 0.0]",2015-02-23 11:31:12-08:00,"Arlington, VA",Quito
569941616649244673,negative,1.0,Customer Service Issue,0.6532,US Airways,negative,FahadHassan,Customer Service Issue,@USAirways back in line at terminal because phone guy couldn't help.  One person in front of me 20 min wait again? http://t.co/HQHdAD7fvK,"[0.0, 0.0]",2015-02-23 11:27:25-08:00,Washington D.C.,Eastern Time (US & Canada)
